Location,Population,Density (people/km²),Urbanization (%),Average Income (USD),Education Level (% with Bachelor's or higher),DateTime,AQI,PM2.5,PM10,O3,NO2,SO2,CO,Altitude (m),Proximity to Industry (km)
Tokyo,13929286,6169,100,55000,37,2024-02-06 22:00:00,3,15.96,21.97,0.0,76.77,55.79,540.73,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-06 23:00:00,3,16.69,23.74,0.11,81.57,72.48,600.81,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-07 00:00:00,3,17.65,25.58,0.8,87.74,82.02,634.19,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-07 01:00:00,3,18.39,27.14,4.83,87.74,85.83,627.52,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-07 02:00:00,3,18.13,27.47,11.0,82.94,93.46,600.81,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-07 03:00:00,3,16.67,25.67,20.03,79.51,97.27,534.06,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-07 04:00:00,2,8.69,13.23,43.27,53.47,54.84,350.48,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-07 05:00:00,2,7.69,11.31,46.49,49.35,47.21,320.43,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-07 06:00:00,2,7.79,11.44,40.77,56.89,50.07,317.1,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-07 07:00:00,3,9.45,14.06,15.56,80.2,66.76,407.22,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-07 08:00:00,3,12.58,18.83,1.54,95.96,89.65,574.11,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-07 09:00:00,3,16.26,24.13,0.01,106.93,115.39,727.65,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-07 10:00:00,3,20.08,29.69,0.0,117.9,152.59,827.79,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-07 11:00:00,3,23.61,35.09,0.0,127.49,186.92,907.9,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-07 12:00:00,3,27.13,39.31,0.0,135.72,205.99,988.01,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-07 13:00:00,3,29.62,41.45,0.0,135.72,202.18,1041.41,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-07 14:00:00,3,29.78,40.21,0.0,127.49,148.77,1001.36,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-07 15:00:00,3,26.59,35.03,0.0,109.67,88.69,841.14,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-07 16:00:00,3,21.26,27.48,0.0,85.0,43.87,634.19,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-07 17:00:00,2,16.38,21.19,0.0,69.23,26.94,520.71,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-07 18:00:00,2,13.56,17.84,0.0,66.49,25.03,473.98,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-07 19:00:00,2,12.55,16.76,0.0,68.55,27.18,453.95,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-07 20:00:00,2,13.02,17.46,0.0,69.92,35.29,467.3,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-07 21:00:00,2,13.95,18.85,0.0,69.92,47.68,494.0,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-07 22:00:00,3,15.51,21.34,0.01,72.66,73.43,560.76,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-07 23:00:00,2,17.24,-9999.0,1.17,74.71,76.29,640.87,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-08 00:00:00,3,17.84,25.53,5.01,71.97,80.11,660.9,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-08 01:00:00,3,17.1,25.38,13.05,71.29,86.78,534.06,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-08 02:00:00,3,17.83,26.58,19.31,72.66,93.46,500.68,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-08 03:00:00,3,19.46,28.56,24.32,75.4,97.27,480.65,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-08 04:00:00,2,11.67,15.8,52.21,47.3,45.3,330.45,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-08 05:00:00,2,11.03,14.25,57.94,43.18,38.15,313.76,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-08 06:00:00,2,12.45,15.79,54.36,50.04,41.96,320.43,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-08 07:00:00,3,15.83,20.33,25.03,82.25,66.76,420.57,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-08 08:00:00,3,19.8,26.05,3.08,113.79,104.9,600.81,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-08 09:00:00,3,22.8,30.58,0.01,127.49,146.87,787.73,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-08 10:00:00,3,25.38,34.33,0.0,134.35,177.38,934.6,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-08 11:00:00,3,25.01,33.74,0.0,130.24,141.14,961.3,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-08 12:00:00,3,18.86,25.55,0.0,111.04,87.74,807.76,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-08 13:00:00,3,9.36,13.55,0.0,85.68,45.78,473.98,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-08 14:00:00,3,7.15,10.65,0.02,79.51,38.15,420.57,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-08 15:00:00,3,6.34,9.66,0.15,75.4,30.04,397.21,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-08 16:00:00,3,5.93,9.14,0.66,72.66,25.03,377.18,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-08 17:00:00,3,6.0,9.29,1.03,71.29,24.32,363.83,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-08 18:00:00,3,6.78,10.36,1.03,74.03,25.51,360.49,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-08 19:00:00,3,7.92,11.79,1.22,76.77,26.94,357.15,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-08 20:00:00,3,8.82,12.93,1.32,76.77,28.37,353.81,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-08 21:00:00,3,9.32,13.73,0.87,76.09,31.95,357.15,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-08 22:00:00,3,9.46,14.34,0.19,79.51,43.39,380.52,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-08 23:00:00,3,9.38,14.85,2.21,78.83,55.31,417.23,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-09 00:00:00,3,9.22,15.28,9.75,70.6,61.04,433.92,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-09 01:00:00,2,8.31,14.23,22.17,59.63,60.08,407.22,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-09 02:00:00,2,8.22,14.0,31.47,56.21,61.99,377.18,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-09 03:00:00,2,8.99,14.75,40.05,55.52,62.94,357.15,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-09 04:00:00,2,7.96,11.93,60.08,44.55,43.39,313.76,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-09 05:00:00,2,8.75,12.33,64.37,44.55,41.01,307.08,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-09 06:00:00,2,9.53,13.23,57.94,49.35,41.96,307.08,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-09 07:00:00,3,9.97,14.43,18.6,75.4,51.02,350.48,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-09 08:00:00,3,10.55,16.13,1.36,81.57,62.94,433.92,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-09 09:00:00,3,10.6,16.77,0.01,83.63,68.66,500.68,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-09 10:00:00,3,10.35,16.61,0.0,89.11,75.34,527.38,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-09 11:00:00,3,11.51,18.14,0.0,95.96,86.78,567.44,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-09 12:00:00,3,13.37,20.95,0.0,106.93,94.41,614.17,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-09 13:00:00,3,14.96,23.24,0.0,115.16,92.51,634.19,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-09 14:00:00,3,14.72,22.78,0.0,106.93,75.34,594.14,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-09 15:00:00,3,12.75,19.33,0.0,89.11,47.21,487.33,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-09 16:00:00,3,10.75,15.58,0.02,77.46,27.18,390.53,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-09 17:00:00,2,9.5,13.24,0.58,65.8,19.31,340.46,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-09 18:00:00,2,9.35,12.68,2.06,58.95,17.4,327.11,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-09 19:00:00,2,9.78,12.93,2.5,58.26,16.69,330.45,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-09 20:00:00,2,10.33,13.43,0.77,58.26,16.93,343.8,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-09 21:00:00,2,11.34,14.68,0.08,58.95,22.41,370.5,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-09 22:00:00,2,12.87,16.9,0.01,62.38,34.81,423.91,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-09 23:00:00,2,14.83,19.84,0.82,66.49,48.64,500.68,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-10 00:00:00,2,16.97,22.87,2.68,69.23,62.94,567.44,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-10 01:00:00,3,18.8,25.48,4.78,72.66,75.34,580.79,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-10 02:00:00,3,19.44,27.02,7.42,75.4,83.92,554.08,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-10 03:00:00,3,18.4,26.38,13.59,76.77,85.83,480.65,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-10 04:00:00,2,15.24,20.39,29.33,69.23,54.36,347.14,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-10 05:00:00,2,16.43,20.7,32.9,69.23,49.11,327.11,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-10 06:00:00,3,18.2,22.38,30.4,74.71,54.36,337.12,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-10 07:00:00,3,20.83,25.89,14.84,87.74,63.9,410.56,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-10 08:00:00,3,24.38,30.65,1.86,101.45,70.57,520.71,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-10 09:00:00,3,26.95,33.77,0.01,106.93,74.39,614.17,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-10 10:00:00,3,29.46,36.88,0.0,108.3,81.06,680.92,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-10 11:00:00,3,31.98,39.82,0.0,112.41,79.15,714.3,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-10 12:00:00,3,32.54,39.61,0.0,119.27,72.48,634.19,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-10 13:00:00,3,30.82,36.26,0.0,108.3,52.45,487.33,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-10 14:00:00,3,32.7,37.12,0.13,82.94,35.29,447.27,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-10 15:00:00,3,32.04,35.74,4.47,73.34,25.51,423.91,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-10 16:00:00,3,25.11,27.88,23.6,56.21,20.27,383.85,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-10 17:00:00,2,15.59,17.56,46.49,38.04,19.07,347.14,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-10 18:00:00,2,10.1,11.7,59.37,29.13,20.74,337.12,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-10 19:00:00,2,6.85,8.17,70.1,23.31,21.46,333.79,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-10 20:00:00,2,4.55,5.8,72.24,21.76,20.27,330.45,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-10 21:00:00,2,3.3,4.6,70.1,23.65,20.03,327.11,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-10 22:00:00,2,2.61,4.13,62.23,31.53,23.6,330.45,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-10 23:00:00,2,2.28,3.97,55.79,38.04,26.46,333.79,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-11 00:00:00,2,2.03,3.71,58.65,36.67,26.23,333.79,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-11 01:00:00,2,1.73,3.19,71.53,28.45,22.41,317.1,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-11 02:00:00,2,1.65,2.99,82.97,21.59,19.55,303.75,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-11 03:00:00,2,1.88,3.13,91.55,16.62,16.69,293.73,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-11 04:00:00,2,2.55,3.62,97.27,14.39,14.66,290.39,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-11 05:00:00,2,3.17,4.42,92.98,19.88,17.88,297.07,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-11 06:00:00,2,3.49,5.09,82.97,29.82,22.89,300.41,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-11 07:00:00,2,3.88,6.12,60.08,51.41,32.9,323.77,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-11 08:00:00,3,4.63,7.32,33.26,74.03,41.48,360.49,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-11 09:00:00,3,4.94,7.27,20.56,77.46,40.53,380.52,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-11 10:00:00,3,5.12,7.07,12.34,77.46,41.48,387.19,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-11 11:00:00,3,5.16,7.3,5.81,81.57,45.3,387.19,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-11 12:00:00,3,5.07,7.59,6.79,83.63,43.87,370.5,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-11 13:00:00,3,5.16,8.1,16.27,77.46,38.15,347.14,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-11 14:00:00,3,5.43,8.62,14.31,76.09,36.72,347.14,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-11 15:00:00,2,5.47,8.63,20.56,66.49,29.8,333.79,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-11 16:00:00,2,5.6,8.8,23.96,61.01,27.18,323.77,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-11 17:00:00,2,6.24,9.74,17.88,65.12,28.61,323.77,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-11 18:00:00,2,6.84,10.65,9.21,68.55,29.8,330.45,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-11 19:00:00,2,7.04,10.61,5.45,67.86,28.85,327.11,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-11 20:00:00,2,7.22,10.21,6.35,66.49,26.94,323.77,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-11 21:00:00,2,8.13,10.97,6.17,69.92,28.13,330.45,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-11 22:00:00,3,9.92,13.49,1.08,77.46,40.05,360.49,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-11 23:00:00,3,11.73,16.45,2.3,76.77,52.45,400.54,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-12 00:00:00,2,12.38,17.52,9.92,65.12,55.79,413.89,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-12 01:00:00,2,11.37,15.36,35.76,50.04,47.68,360.49,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-12 02:00:00,2,10.9,14.43,48.64,42.84,44.35,337.12,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-12 03:00:00,2,10.28,13.54,57.94,37.36,38.62,327.11,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-12 04:00:00,2,5.14,6.59,83.68,19.36,18.12,303.75,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-12 05:00:00,2,2.65,3.57,91.55,14.39,13.23,297.07,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-12 06:00:00,2,2.29,3.2,94.41,14.91,13.11,290.39,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-12 07:00:00,2,2.61,4.3,79.39,28.79,23.84,297.07,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-12 08:00:00,2,2.78,5.19,57.22,45.93,31.47,313.76,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-12 09:00:00,2,2.74,5.06,44.7,54.84,32.42,333.79,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-12 10:00:00,3,3.79,6.34,13.23,85.0,46.73,397.21,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-12 11:00:00,3,5.7,8.95,0.02,98.71,65.8,487.33,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-12 12:00:00,3,7.39,11.2,0.0,101.45,72.48,534.06,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-12 13:00:00,3,9.2,13.59,0.0,104.19,80.11,580.79,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-12 14:00:00,3,11.07,15.97,0.0,104.19,84.88,634.19,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-12 15:00:00,3,12.1,17.18,0.0,98.71,71.53,654.22,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-12 16:00:00,3,12.39,17.41,0.0,91.85,55.31,634.19,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-12 17:00:00,3,12.95,18.09,0.0,89.11,48.16,620.84,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-12 18:00:00,3,14.11,19.48,0.0,94.59,53.88,640.87,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-12 19:00:00,3,15.94,21.48,0.0,105.56,55.31,654.22,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-12 20:00:00,3,18.49,23.98,0.0,104.19,48.16,640.87,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-12 21:00:00,3,20.75,26.18,0.0,91.85,63.9,607.49,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-12 22:00:00,3,22.64,28.71,0.01,81.57,95.37,647.54,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-12 23:00:00,3,24.4,31.58,1.63,78.14,94.41,761.03,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-13 00:00:00,3,25.78,33.94,5.1,76.09,104.9,847.82,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-13 01:00:00,3,25.54,34.43,12.7,76.77,103.95,680.92,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-13 02:00:00,3,29.55,36.93,21.28,82.25,98.23,640.87,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-13 03:00:00,2,22.34,26.52,40.77,66.49,65.8,520.71,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-13 04:00:00,2,9.06,10.7,83.68,30.16,25.75,357.15,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-13 05:00:00,2,7.1,8.58,91.55,23.31,20.5,323.77,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-13 06:00:00,2,7.54,9.19,90.84,23.31,20.03,317.1,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-13 07:00:00,2,8.55,10.54,75.1,35.64,25.27,340.46,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-13 08:00:00,2,10.07,12.41,42.92,62.38,31.95,387.19,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-13 09:00:00,3,12.71,15.42,11.27,90.48,36.72,433.92,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-13 10:00:00,3,16.97,20.49,0.2,101.45,52.45,534.06,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-13 11:00:00,3,24.66,29.61,0.0,109.67,77.25,674.25,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-13 12:00:00,3,35.72,42.5,0.0,112.41,98.23,781.06,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-13 13:00:00,3,42.34,50.22,0.0,108.3,119.21,814.44,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-13 14:00:00,3,41.34,49.17,0.0,105.56,119.21,781.06,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-13 15:00:00,3,36.92,43.93,0.0,104.19,97.27,714.3,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-13 16:00:00,3,31.15,37.14,0.0,102.82,71.53,627.52,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-13 17:00:00,3,27.87,33.18,0.0,97.33,48.16,560.76,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-13 18:00:00,3,27.54,32.66,0.0,91.85,36.72,540.73,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-13 19:00:00,3,28.11,33.33,0.0,87.74,32.42,540.73,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-13 20:00:00,3,27.56,32.77,0.0,85.68,32.42,527.38,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-13 21:00:00,3,26.44,31.72,0.0,85.68,39.1,527.38,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-13 22:00:00,3,27.58,33.73,0.02,89.11,59.6,607.49,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-13 23:00:00,3,29.68,37.04,1.79,93.22,82.97,734.33,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-14 00:00:00,3,31.01,39.18,6.08,91.85,105.86,801.09,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-14 01:00:00,3,40.74,51.81,17.34,100.08,125.89,614.17,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-14 02:00:00,4,51.5,64.41,21.99,112.41,152.59,620.84,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-14 03:00:00,4,66.83,81.23,25.03,137.09,181.2,660.9,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-14 04:00:00,4,65.1,75.04,35.76,128.87,146.87,540.73,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-14 05:00:00,4,69.45,79.76,33.26,148.06,164.03,567.44,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-14 06:00:00,4,70.66,81.2,27.54,161.77,165.94,620.84,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-14 07:00:00,4,69.08,79.66,9.39,175.48,146.87,734.33,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-14 08:00:00,4,64.53,74.49,1.63,174.11,123.98,881.2,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-14 09:00:00,4,57.57,66.48,0.02,165.88,108.72,947.95,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-14 10:00:00,4,54.08,62.66,0.0,157.65,110.63,947.95,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-14 11:00:00,4,53.57,62.43,0.0,156.28,120.16,934.6,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-14 12:00:00,4,57.44,66.67,0.0,161.77,129.7,961.3,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-14 13:00:00,4,65.43,75.13,0.0,168.62,133.51,1014.71,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-14 14:00:00,4,72.59,82.82,0.0,165.88,118.26,1068.12,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-14 15:00:00,4,71.62,81.99,0.0,150.8,84.88,1081.47,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-14 16:00:00,4,61.33,71.07,0.0,127.49,52.45,974.66,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-14 17:00:00,3,48.75,57.05,0.0,106.93,37.19,761.03,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-14 18:00:00,3,38.98,46.0,0.0,93.22,32.42,594.14,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-14 19:00:00,3,32.17,38.4,0.0,82.25,32.42,487.33,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-14 20:00:00,3,28.19,34.17,0.0,76.77,37.19,440.6,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-14 21:00:00,3,27.31,33.59,0.0,76.09,51.02,433.92,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-14 22:00:00,3,29.98,37.63,0.02,82.94,89.65,520.71,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-14 23:00:00,3,34.04,43.45,1.48,90.48,117.3,680.92,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-15 00:00:00,3,38.31,48.98,4.92,97.33,137.33,821.11,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-15 01:00:00,3,45.85,56.72,6.35,108.3,135.42,781.06,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-15 02:00:00,3,37.03,44.07,11.27,93.22,94.41,640.87,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-15 03:00:00,2,18.65,22.73,24.68,56.89,47.68,427.25,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-15 04:00:00,2,5.55,7.32,72.24,21.93,14.66,280.38,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-15 05:00:00,2,2.28,3.29,85.83,14.91,9.78,263.69,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-15 06:00:00,2,1.5,2.38,88.69,13.54,8.58,260.35,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-15 07:00:00,2,1.69,2.77,86.55,14.22,8.7,257.02,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-15 08:00:00,2,1.88,3.21,82.97,15.94,9.3,253.68,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-15 09:00:00,2,1.83,3.26,80.11,16.79,9.66,253.68,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-15 10:00:00,2,1.9,3.24,80.82,18.16,10.73,257.02,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-15 11:00:00,2,1.95,2.94,82.97,18.16,11.21,263.69,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-15 12:00:00,2,1.85,2.55,82.97,17.14,10.61,260.35,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-15 13:00:00,2,1.58,2.01,83.68,15.94,9.54,257.02,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-15 14:00:00,2,1.15,1.49,87.26,13.54,8.11,260.35,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-15 15:00:00,2,0.88,1.19,90.84,10.02,6.02,253.68,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-15 16:00:00,2,1.13,1.49,88.69,10.02,6.08,250.34,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-15 17:00:00,2,1.26,1.71,80.11,13.88,7.57,257.02,40,2.0
Tokyo,13929286,6169,100,55000,37,2024-02-15 18:00:00,2,3.56,4.18,65.09,19.19,9.78,273.7,40,2.0
